-81.40 -33.80   0.2
-81.40 -33.40   0.1
-81.40 -33.00   0.1
-81.40 -32.60   0.0
-81.40 -32.20   0.1
-81.40 -31.80   0.0
-81.40 -31.40   0.0
-81.40 -31.00   0.0
-81.40 -30.60   0.0
-81.40 -30.20   0.0
-81.40 -29.80   0.0
-81.40 -29.40   0.0
-81.40 -29.00   0.0
-81.40 -28.60   0.0
-81.40 -28.20   0.0
-81.40 -27.80   0.0
-81.40 -27.40   0.1
-81.40 -27.00   0.2
-81.40 -26.60   0.2
-81.40 -26.20   0.2
-81.40 -25.80   0.3
-81.40 -25.40   0.4
-81.40 -25.00   0.4
-81.40 -24.60   0.4
-81.40 -24.20   0.5
-81.40 -23.80   0.7
-81.40 -23.40   0.7
-81.40 -23.00   0.9
-81.40 -22.60   1.0
-81.40 -22.20   1.1
-81.40 -21.80   1.2
-81.40 -21.40   1.2
-81.40 -21.00   1.3
-81.40 -20.60   1.3
-81.40 -20.20   1.1
-81.40 -19.80   0.9
-81.40 -19.40   0.7
-81.40 -19.00   0.8
-81.40 -18.60   1.2
-81.40 -18.20   1.4
-81.40 -17.80   1.5
-81.40 -17.40   1.6
-81.40 -17.00   1.6
-81.40 -16.60   1.7
-81.40 -16.20   1.7
-81.40 -15.80   1.7
-81.40 -15.40   1.7
-81.40 -15.00   1.6
-81.40 -14.60   1.6
-81.40 -14.20   1.6
-81.40 -13.80   1.8
-81.40 -13.40   2.0
-81.40 -13.00   1.8
-81.40 -12.60   1.7
-81.40 -12.20   1.8
-81.40 -11.80   1.7
-81.40 -11.40   1.5
-81.40 -11.00   1.3
-81.40 -10.60   1.3
-81.40 -10.20   1.3
-81.40  -9.80   1.2
-81.40  -9.40   1.2
-81.40  -9.00   1.0
-81.40  -8.60   1.0
-81.40  -8.20   1.0
-81.40  -7.80   1.0
-81.40  -7.40   0.9
-81.40  -7.00   0.8
-81.40  -6.60   0.7
-81.40  -6.20   0.7
-81.40  -5.80   0.6
-81.40  -5.40   0.3
-81.40  -5.00   0.2
-81.40  -4.60   0.0
-81.40  -4.20   0.0
-81.40  -3.80   0.0
-81.40  -3.40   0.1
-81.40  -3.00   0.3
-81.40  -2.60   0.5
-81.40  -2.20   0.5
-81.40  -1.80   0.5
-81.40  -1.40   0.5
-81.40  -1.00   0.5
-81.40  -0.60   0.4
-81.40  -0.20   0.7
-81.40   0.20   0.5
-81.40   0.60   0.2
-81.40   1.00   0.2
-81.40   1.40   0.1
-81.40   1.80   0.1
-81.40   2.20   0.1
-81.40   2.60   0.2
-81.40   3.00   1.1
-81.40   3.40   4.3
-81.40   3.80   9.7
-81.40   4.20  22.5
-81.40   4.60  36.7
-81.40   5.00  53.3
-81.40   5.40  57.4
-81.40   5.80  55.8
-81.40   6.20  52.2
-81.40   6.60  43.0
-81.40   7.00  24.8
-81.40   7.40  17.1
-81.40   7.80  21.9
-81.40   8.20  16.9
-81.40   8.60   8.4
-81.40   9.00   7.3
-81.40   9.40   3.7
-81.40   9.80   0.3
-81.40  10.20   1.8
-81.40  10.60   1.3
-81.40  11.00   0.8
-81.40  11.40   1.0
-81.40  11.80   1.2
-81.40  12.20   0.0
-81.00 -50.20   0.0
-81.00 -49.80   6.3
-81.00 -49.40   6.2
-81.00 -49.00   6.1
-81.00 -48.60   6.4
-81.00 -48.20   5.1
-81.00 -47.80   4.1
-81.00 -47.40   3.3
-81.00 -47.00   2.9
-81.00 -46.60   2.8
-81.00 -46.20   2.3
-81.00 -45.80   2.1
-81.00 -45.40   1.6
-81.00 -45.00   1.6
-81.00 -44.60   1.4
-81.00 -44.20   1.4
-81.00 -43.80   1.1
-81.00 -43.40   0.5
-81.00 -43.00   0.6
-81.00 -42.60   0.5
-81.00 -42.20   0.5
-81.00 -41.80   0.5
-81.00 -41.40   0.5
-81.00 -41.00   0.5
-81.00 -40.60   0.5
-81.00 -40.20   0.5
-81.00 -39.80   0.5
-81.00 -39.40   0.6
-81.00 -39.00   0.5
-81.00 -38.60   0.4
-81.00 -38.20   0.4
-81.00 -37.80   0.5
-81.00 -37.40   0.5
-81.00 -37.00   0.4
-81.00 -36.60   0.5
-81.00 -36.20   0.5
-81.00 -35.80   0.4
-81.00 -35.40   0.1
-81.00 -35.00   0.3
-81.00 -34.60   0.3
-81.00 -34.20   0.3
-81.00 -33.80   0.2
-81.00 -33.40   0.2
-81.00 -33.00   0.1
-81.00 -32.60   0.0
-81.00 -32.20   0.0
-81.00 -31.80   0.0
-81.00 -31.40   0.0
-81.00 -31.00   0.0
-81.00 -30.60   0.0
-81.00 -30.20   0.0
-81.00 -29.80   0.0
-81.00 -29.40   0.0
-81.00 -29.00   0.0
-81.00 -28.60   0.0
-81.00 -28.20   0.0
-81.00 -27.80   0.1
-81.00 -27.40   0.1
-81.00 -27.00   0.2
-81.00 -26.60   0.2
-81.00 -26.20   0.3
-81.00 -25.80   0.3
-81.00 -25.40   0.3
-81.00 -25.00   0.4
-81.00 -24.60   0.4
-81.00 -24.20   0.5
-81.00 -23.80   0.7
-81.00 -23.40   0.7
-81.00 -23.00   0.8
-81.00 -22.60   1.0
-81.00 -22.20   1.1
-81.00 -21.80   1.1
-81.00 -21.40   1.2
-81.00 -21.00   1.3
-81.00 -20.60   1.2
-81.00 -20.20   1.1
-81.00 -19.80   0.8
-81.00 -19.40   0.8
-81.00 -19.00   1.0
-81.00 -18.60   1.2
-81.00 -18.20   1.4
-81.00 -17.80   1.5
-81.00 -17.40   1.6
-81.00 -17.00   1.6
-81.00 -16.60   1.7
-81.00 -16.20   1.7
-81.00 -15.80   1.7
-81.00 -15.40   1.6
-81.00 -15.00   1.6
-81.00 -14.60   1.6
-81.00 -14.20   1.9
-81.00 -13.80   1.9
-81.00 -13.40   1.8
-81.00 -13.00   1.7
-81.00 -12.60   1.6
-81.00 -12.20   1.5
-81.00 -11.80   1.4
-81.00 -11.40   1.2
-81.00 -11.00   1.4
-81.00 -10.60   1.4
-81.00 -10.20   1.3
-81.00  -9.80   1.1
-81.00  -9.40   1.2
-81.00  -9.00   1.1
-81.00  -8.60   1.1
-81.00  -8.20   1.1
-81.00  -7.80   1.1
-81.00  -7.40   0.9
-81.00  -7.00   0.7
-81.00  -6.60   0.7
-81.00  -6.20   0.6
-81.00  -5.80   0.2
-81.00  -5.40   0.1
-81.00  -5.00   0.0
-81.00  -4.60   0.0
-81.00  -4.20   0.0
-81.00  -3.80   0.0
-81.00  -3.40   0.1
-81.00  -3.00   0.3
-81.00  -2.60   0.3
-81.00  -2.20   0.3
-81.00  -1.80   0.3
-81.00  -1.40   0.2
-81.00  -1.00   0.2
-81.00  -0.60   0.3
-81.00  -0.20   0.3
-81.00   0.20   0.3
-81.00   0.60   0.3
-81.00   1.00   0.2
-81.00   1.40   0.2
-81.00   1.80   0.1
-81.00   2.20   0.1
-81.00   2.60   0.2
-81.00   3.00   1.2
-81.00   3.40   4.8
-81.00   3.80  10.4
-81.00   4.20  23.7
-81.00   4.60  40.9
-81.00   5.00  47.4
-81.00   5.40  56.3
-81.00   5.80  54.5
-81.00   6.20  52.8
-81.00   6.60  43.6
-81.00   7.00  29.2
-81.00   7.40  16.9
-81.00   7.80  19.1
-81.00   8.20  18.8
-81.00   8.60   8.2
-81.00   9.00  12.4
-81.00   9.40   5.8
-81.00   9.80   3.7
-81.00  10.20   4.9
-81.00  10.60   9.5
-81.00  11.00   1.5
-81.00  11.40   1.1
-81.00  11.80   0.9
-81.00  12.20   0.0
-80.60 -50.20   0.0
-80.60 -49.80   6.4
-80.60 -49.40   6.4
-80.60 -49.00   6.2
-80.60 -48.60   6.0
-80.60 -48.20   5.4
-80.60 -47.80   4.3
-80.60 -47.40   3.3
-80.60 -47.00   3.0
-80.60 -46.60   2.8
-80.60 -46.20   2.4
-80.60 -45.80   2.1
-80.60 -45.40   1.9
-80.60 -45.00   1.6
-80.60 -44.60   1.6
-80.60 -44.20   1.5
-80.60 -43.80   1.1
-80.60 -43.40   0.7
-80.60 -43.00   0.6
-80.60 -42.60   0.5
-80.60 -42.20   0.6
-80.60 -41.80   0.5
-80.60 -41.40   0.5
-80.60 -41.00   0.5
-80.60 -40.60   0.5
-80.60 -40.20   0.5
-80.60 -39.80   0.5
-80.60 -39.40   0.5
-80.60 -39.00   0.6
-80.60 -38.60   0.5
-80.60 -38.20   0.5
-80.60 -37.80   0.4
-80.60 -37.40   0.5
-80.60 -37.00   0.5
-80.60 -36.60   0.6
-80.60 -36.20   0.5
-80.60 -35.80   0.4
